timestamp_us,raw
85486900,1835.0
85488900,1847.0
85490900,1866.0
85492900,1881.0
85494899,1913.0
85496900,1902.0
85498900,1875.0
85500900,1853.0
85502900,1843.0
85504900,1947.0
85506900,1887.0
85508900,1873.0
85510900,1913.0
85512900,1904.0
85514900,1932.0
85516900,1918.0
85518899,1908.0
85520900,1911.0
85522900,1911.0
85524900,1907.0
85526900,1909.0
85528900,1902.0
85530900,1899.0
85532900,1889.0
85534900,1906.0
85536899,1912.0
85538900,1923.0
85540900,1914.0
85542900,1922.0
85544900,1883.0
85546900,1906.0
85548900,1910.0
85550900,1901.0
85552899,1910.0
85554900,1911.0
85556900,1905.0
85558900,1907.0
85560900,1889.0
85562900,1918.0
85564900,1903.0
85566900,1915.0
85568900,1918.0
85570900,1893.0
85572899,1898.0
85574900,1884.0
85576900,1898.0
85578899,1899.0
85580900,1914.0
85582900,1899.0
85584899,1891.0
85586900,1882.0
85588900,1899.0
85590900,1899.0
85592899,1898.0
85594900,1904.0
85596900,1896.0
85598900,1907.0
85600900,1893.0
85602900,1904.0
85604899,1903.0
85606900,1901.0
85608900,1897.0
85610899,1899.0
85612900,1918.0
85614899,1898.0
85616899,1902.0
85618900,1903.0
85620900,1904.0
85622900,1902.0
85624900,1901.0
85626900,1879.0
85628900,1904.0
85630900,1905.0
85632900,1904.0
85634900,1907.0
85636900,1933.0
85638900,1900.0
85640900,1914.0
85642900,1910.0
85644900,1904.0
85646900,1911.0
85648900,1917.0
85650900,1919.0
85652900,1922.0
85654900,1888.0
85656900,1910.0
85658900,1918.0
85660899,1911.0
85662900,1905.0
85664899,1911.0
85666900,1899.0
85668900,1902.0
85670900,1904.0
85672899,1904.0
85674900,1903.0
85676900,1901.0
85678900,1900.0
85680900,1905.0
85682900,1906.0
85684900,1898.0
85686900,1904.0
85688900,1894.0
85690900,1894.0
85692900,1902.0
85694900,1900.0
85696900,1899.0
85698900,1900.0
85700900,1903.0
85702900,1897.0
85704899,1897.0
85706900,1902.0
85708900,1903.0
85710899,1903.0
85712900,1899.0
85714900,1900.0
85716899,1891.0
85718900,1900.0
85720900,1903.0
85722900,1901.0
85724900,1903.0
85726900,1887.0
85728900,1901.0
85730900,1906.0
85732900,1905.0
85734900,1910.0
85736900,1907.0
85738900,1915.0
85740900,1919.0
85742900,1905.0
85744900,1917.0
85746900,1918.0
85748900,1904.0
85750900,1913.0
85752899,1914.0
85754900,1913.0
85756900,1906.0
85758900,1917.0
85760900,1906.0
85762900,1909.0
85764900,1907.0
85766900,1911.0
85768900,1898.0
85770900,1904.0
85772900,1903.0
85774900,1894.0
85776900,1896.0
85778900,1895.0
85780900,1901.0
85782900,1904.0
85784900,1890.0
85786900,1906.0
85788900,1889.0
85790900,1897.0
85792900,1900.0
85794900,1898.0
85796900,1914.0
85798900,1901.0
85800900,1895.0
85802899,1890.0
85804900,1907.0
85806900,1899.0
85808900,1901.0
85810900,1902.0
85812900,1911.0
85814900,1904.0
85816900,1902.0
85818900,1903.0
85820900,1899.0
85822900,1887.0
85824900,1904.0
85826900,1901.0
85828900,1903.0
85830900,1905.0
85832900,1915.0
85834900,1906.0
85836900,1907.0
85838900,1907.0
85840900,1905.0
85842900,1911.0
85844899,1919.0
85846899,1915.0
85848899,1911.0
85850900,1917.0
85852900,1911.0
85854900,1914.0
85856900,1910.0
85858900,1915.0
85860900,1921.0
85862899,1904.0
85864900,1901.0
85866899,1906.0
85868900,1905.0
85870900,1899.0
85872900,1906.0
85874900,1907.0
85876900,1899.0
85878900,1898.0
85880900,1903.0
85882900,1902.0
85884900,1899.0
85886900,1895.0
85888899,1911.0
85890900,1905.0
85892900,1898.0
85894900,1907.0
85896900,1903.0
85898900,1896.0
85900899,1900.0
85902900,1902.0
85904900,1895.0
85906900,1911.0
85908900,1907.0
